GPS;05/03/2025 09:28:46AM;DOBACK003;5;1
05/03/2025,09:28:53AM,40.4168,-3.7038,650.5,0,8,1.2
05/03/2025,09:28:54AM,40.4169,-3.7039,650.6,5,8,1.2
05/03/2025,09:28:55AM,40.4170,-3.7040,650.7,10,8,1.2
05/03/2025,09:28:57AM,40.4171,-3.7041,650.8,15,8,1.2
05/03/2025,09:28:58AM,40.4172,-3.7042,650.9,20,8,1.2
05/03/2025,09:28:59AM,40.4173,-3.7043,651.0,25,8,1.2
05/03/2025,09:29:01AM,40.4174,-3.7044,651.1,30,8,1.2
05/03/2025,09:29:02AM,40.4175,-3.7045,651.2,35,8,1.2
05/03/2025,09:29:03AM,40.4176,-3.7046,651.3,40,8,1.2
GPS;05/03/2025 09:32:12AM;DOBACK003;5;2
05/03/2025,09:32:13AM,40.4177,-3.7047,651.4,45,8,1.2
05/03/2025,09:32:14AM,40.4178,-3.7048,651.5,50,8,1.2
05/03/2025,09:32:15AM,40.4179,-3.7049,651.6,55,8,1.2
05/03/2025,09:32:16AM,40.4180,-3.7050,651.7,60,8,1.2
05/03/2025,09:32:17AM,40.4181,-3.7051,651.8,65,8,1.2
05/03/2025,09:32:18AM,40.4182,-3.7052,651.9,70,8,1.2
05/03/2025,09:32:19AM,40.4183,-3.7053,652.0,75,8,1.2
05/03/2025,09:32:20AM,40.4184,-3.7054,652.1,80,8,1.2
05/03/2025,09:32:21AM,40.4185,-3.7055,652.2,85,8,1.2 
